nome,cnpj,produto,data,preco,bandeira
NVC COMERCIO DE COMBUSTIVEIS EIRELI,20981481000170,GASOLINA,27/02/2020,"4,299",BRANCA
O. V. J. DERIVADOS DE PETRÓLEO LTDA.,09571844000167,GASOLINA,27/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
PETROCAL PETROLEO CAVALCANTI LIMITADA,12781233000581,GASOLINA,27/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO PARAÍSO DO NORTE LTDA,11450673000160,GASOLINA,27/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
POSTO PIATÃ LTDA,04151191000143,GASOLINA,27/02/2020,"4,399",IPIRANGA
SERV- NORTE COMÉRCIO DE COMBUSTIVEIS LTDA,11366798000106,GASOLINA,27/02/2020,"4,249",BRANCA
SILVA E SILVA COMÉRCIO VAREJISTA DE COMBUSTÍVEIS LTDA.,12567060000170,GASOLINA,27/02/2020,"4,24",BRANCA
COMERCIO DE COMBUSTIVEIS CACHOEIRA LTDA,03010559000271,GASOLINA,03/02/2020,"4,879",PETROBRAS DISTRIBUIDORA S.A.
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000102,GASOLINA,03/02/2020,"4,74",RAIZEN
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000293,GASOLINA,05/02/2020,"4,74",RAIZEN
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000374,GASOLINA,05/02/2020,"4,74",IPIRANGA
SALGUEIRO PETROLEO LTDA - EPP,06336111000150,GASOLINA,05/02/2020,"4,887",PETROBRAS DISTRIBUIDORA S.A.
SATYRO IVO NETO,08279379000122,GASOLINA,05/02/2020,"4,759",BRANCA
VERDEJANTE COMERCIAL LTDA,41057571000140,GASOLINA,05/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000293,GASOLINA,11/02/2020,"4,74",RAIZEN
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000374,GASOLINA,11/02/2020,"4,74",IPIRANGA
SALGUEIRO PETROLEO LTDA - EPP,06336111000150,GASOLINA,11/02/2020,"4,797",PETROBRAS DISTRIBUIDORA S.A.
SALGUEIRO PETROLEO LTDA - EPP,06336111000230,GASOLINA,11/02/2020,"4,887",BRANCA
SATYRO IVO NETO,08279379000122,GASOLINA,11/02/2020,"4,759",BRANCA
VERDEJANTE COMERCIAL LTDA,41057571000140,GASOLINA,11/02/2020,"4,799",PETROBRAS DISTRIBUIDORA S.A.
VERDEJANTE COMERCIAL LTDA,41057571000220,GASOLINA,11/02/2020,"4,849",BRANCA
COMERCIO DE COMBUSTIVEIS CACHOEIRA LTDA,03010559000271,GASOLINA,18/02/2020,"4,779",PETROBRAS DISTRIBUIDORA S.A.
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000102,GASOLINA,18/02/2020,"4,74",RAIZEN
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000293,GASOLINA,18/02/2020,"4,74",RAIZEN
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000374,GASOLINA,18/02/2020,"4,74",IPIRANGA
SALGUEIRO PETROLEO LTDA - EPP,06336111000150,GASOLINA,18/02/2020,"4,797",PETROBRAS DISTRIBUIDORA S.A.
SATYRO IVO NETO,08279379000122,GASOLINA,18/02/2020,"4,759",BRANCA
VERDEJANTE COMERCIAL LTDA,41057571000140,GASOLINA,18/02/2020,"4,799",PETROBRAS DISTRIBUIDORA S.A.
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000102,GASOLINA,27/02/2020,"4,74",RAIZEN
FERNANDO SILVINO DE LIMA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,35345321000293,GASOLINA,27/02/2020,"4,74",RAIZEN
SALGUEIRO PETROLEO LTDA - EPP,06336111000150,GASOLINA,27/02/2020,"4,797",PETROBRAS DISTRIBUIDORA S.A.
SALGUEIRO PETROLEO LTDA - EPP,06336111000230,GASOLINA,27/02/2020,"4,877",BRANCA
SATYRO IVO NETO,08279379000122,GASOLINA,27/02/2020,"4,759",BRANCA
VERDEJANTE COMERCIAL LTDA,41057571000140,GASOLINA,27/02/2020,"4,779",PETROBRAS DISTRIBUIDORA S.A.
VERDEJANTE COMERCIAL LTDA,41057571000220,GASOLINA,27/02/2020,"4,759",BRANCA
A.O. COMBUSTIVEIS LTDA,06023041000180,GASOLINA,06/02/2020,"4,29",BRANCA
A.O. COMBUSTIVEIS LTDA,06023041000260,GASOLINA,06/02/2020,"4,44",BRANCA
ARAUJO COMBUSTIVEIS E LUBRIFICANTES LTDA,22635144000157,GASOLINA,06/02/2020,"4,499",BRANCA
AUTO POSTO BADU LTDA.,12435233000104,GASOLINA,06/02/2020,"4,44",BRANCA
AUTO POSTO COMBUSTIVEIS MI LTDA,13597112000113,GASOLINA,06/02/2020,"4,299",ALESAT
AUTO POSTO DR 4 LTDA,05854086000214,GASOLINA,06/02/2020,"4,39",BRANCA
DYNAMUS COMERCIO DE COMBUSTIVEIS LTDA,08371406000192,GASOLINA,06/02/2020,"4,599",PETROBRAS DISTRIBUIDORA S.A.
POSTO ARAÚJO COMBUSTÍVEIS LTDA.,05692294000183,GASOLINA,06/02/2020,"4,429",PETROBRAS DISTRIBUIDORA S.A.
POSTO ATUAL LTDA,11436838000149,GASOLINA,06/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE COMBUSTIVEIS ESTEVAO E CIA LTDA,08475306000106,GASOLINA,06/02/2020,"4,49",ALESAT
A.O. COMBUSTIVEIS LTDA,06023041000260,GASOLINA,12/02/2020,"4,39",BRANCA
ARAUJO COMBUSTIVEIS E LUBRIFICANTES LTDA,22635144000157,GASOLINA,12/02/2020,"4,499",BRANCA
AUTO POSTO BADU LTDA.,12435233000104,GASOLINA,12/02/2020,"4,399",BRANCA
AUTO POSTO COMBUSTIVEIS MI LTDA,13597112000113,GASOLINA,12/02/2020,"4,299",ALESAT
AUTO POSTO DR 4 LTDA,05854086000214,GASOLINA,12/02/2020,"4,299",BRANCA
AUTO POSTO TOP DRIVE COMBUSTIVEIS LTDA - ME,16530604000180,GASOLINA,12/02/2020,"4,399",RAIZEN
DYNAMUS COMERCIO DE COMBUSTIVEIS LTDA,08371406000192,GASOLINA,12/02/2020,"4,396",PETROBRAS DISTRIBUIDORA S.A.
GOMES & ALVES COMERCIO DE COMBUSTIVEIS LTDA.,10329238000119,GASOLINA,12/02/2020,"4,499",TDC DISTRIBUIDORA
OLIVEIRA COMERCIO DE COMBUSTIVEIS EIRELI  - ME,10692201000150,GASOLINA,12/02/2020,"4,499",IPIRANGA
POSTO DE COMBUSTIVEIS ESTEVAO E CIA LTDA,08475306000106,GASOLINA,12/02/2020,"4,299",ALESAT
A.O. COMBUSTIVEIS LTDA,06023041000260,GASOLINA,19/02/2020,"4,39",BRANCA
ARAUJO COMBUSTIVEIS E LUBRIFICANTES LTDA,22635144000157,GASOLINA,19/02/2020,"4,499",BRANCA
AUTO POSTO BADU LTDA.,12435233000104,GASOLINA,19/02/2020,"4,399",BRANCA
AUTO POSTO COMBUSTIVEIS MI LTDA,13597112000113,GASOLINA,19/02/2020,"4,299",ALESAT
AUTO POSTO DR 4 LTDA,05854086000214,GASOLINA,19/02/2020,"4,299",BRANCA
AUTO POSTO TOP DRIVE COMBUSTIVEIS LTDA - ME,16530604000180,GASOLINA,19/02/2020,"4,399",RAIZEN
DYNAMUS COMERCIO DE COMBUSTIVEIS LTDA,08371406000192,GASOLINA,19/02/2020,"4,396",PETROBRAS DISTRIBUIDORA S.A.
GOMES & ALVES COMERCIO DE COMBUSTIVEIS LTDA.,10329238000119,GASOLINA,19/02/2020,"4,499",TDC DISTRIBUIDORA
OLIVEIRA COMERCIO DE COMBUSTIVEIS EIRELI  - ME,10692201000150,GASOLINA,19/02/2020,"4,499",IPIRANGA
POSTO DE COMBUSTIVEIS ESTEVAO E CIA LTDA,08475306000106,GASOLINA,19/02/2020,"4,299",ALESAT
A.O. COMBUSTIVEIS LTDA,06023041000260,GASOLINA,26/02/2020,"4,399",BRANCA
ARAUJO COMBUSTIVEIS E LUBRIFICANTES LTDA,22635144000157,GASOLINA,26/02/2020,"4,499",BRANCA
AUTO POSTO BADU LTDA.,12435233000104,GASOLINA,26/02/2020,"4,499",BRANCA
AUTO POSTO COMBUSTIVEIS MI LTDA,13597112000113,GASOLINA,26/02/2020,"4,399",ALESAT
AUTO POSTO DR 4 LTDA,05854086000214,GASOLINA,26/02/2020,"4,499",BRANCA
DYNAMUS COMERCIO DE COMBUSTIVEIS LTDA,08371406000192,GASOLINA,26/02/2020,"4,39",PETROBRAS DISTRIBUIDORA S.A.
JN COMERCIO DE COMBUSTIVEIS LTDA - ME,10630474000170,GASOLINA,26/02/2020,"4,499",BRANCA
OLIVEIRA COMERCIO DE COMBUSTIVEIS EIRELI  - ME,10692201000150,GASOLINA,26/02/2020,"4,399",IPIRANGA
POSTO ATUAL LTDA,11436838000149,GASOLINA,26/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE COMBUSTIVEIS ESTEVAO E CIA LTDA,08475306000106,GASOLINA,26/02/2020,"4,499",ALESAT
A.P.F. DE LIMA SIQUEIRA & CIA. LTDA.,03855694000137,GASOLINA,04/02/2020,"4,549",PETROBRAS DISTRIBUIDORA S.A.
CARLOS A FERRAZ DE LIMA - EPP,23485803000189,GASOLINA,04/02/2020,"4,579",FAN
COMERCIAL ALTO SANTO LTDA,10546745000104,GASOLINA,04/02/2020,"4,749",DISLUB
LIGIA MARIA BEZERRA DE MENDONCA,08623980000352,GASOLINA,04/02/2020,"4,54",BRANCA
POSTO DE COMBUSTÍVEIS BERNARDINHO E SILVA LTDA.,10395660000172,GASOLINA,04/02/2020,"4,58",IPIRANGA
RIBEIRAO COMBUSTIVEIS E LUBRIFICANTES LTDA,07604271000286,GASOLINA,04/02/2020,"4,689",PETROBRAS DISTRIBUIDORA S.A.
RODRIGUES E SILVA COMERCIO DERIVADOS DE PETROLEO LTDA - EPP,24979332000128,GASOLINA,04/02/2020,"4,54",BRANCA
SAO CRISTOVAO COMERCIO DE PRODUTOS DERIVADOS DE PETROLEO LTDA,17654293000123,GASOLINA,04/02/2020,"4,549",IPIRANGA
SOUSA COSTA COMBUSTIVEIS LTDA - ME,23162941000127,GASOLINA,04/02/2020,"4,59",BRANCA
VISA COMERCIO DE COMBUSTIVEIS LTDA,27826287000160,GASOLINA,04/02/2020,"4,49",BRANCA
A.P.F. DE LIMA SIQUEIRA & CIA. LTDA.,03855694000137,GASOLINA,12/02/2020,"4,479",PETROBRAS DISTRIBUIDORA S.A.
CARLOS A FERRAZ DE LIMA - EPP,23485803000189,GASOLINA,12/02/2020,"4,479",FAN
COMERCIAL ALTO SANTO LTDA,10546745000104,GASOLINA,12/02/2020,"4,749",DISLUB
LIGIA MARIA BEZERRA DE MENDONCA,08623980000352,GASOLINA,12/02/2020,"4,54",BRANCA
POSTO DE COMBUSTÍVEIS BERNARDINHO E SILVA LTDA.,10395660000172,GASOLINA,12/02/2020,"4,58",IPIRANGA
RIBEIRAO COMBUSTIVEIS E LUBRIFICANTES LTDA,07604271000286,GASOLINA,12/02/2020,"4,629",PETROBRAS DISTRIBUIDORA S.A.
RODRIGUES E SILVA COMERCIO DERIVADOS DE PETROLEO LTDA - EPP,24979332000128,GASOLINA,12/02/2020,"4,47",BRANCA
SAO CRISTOVAO COMERCIO DE PRODUTOS DERIVADOS DE PETROLEO LTDA,17654293000123,GASOLINA,12/02/2020,"4,479",IPIRANGA
SOUSA COSTA COMBUSTIVEIS LTDA - ME,23162941000127,GASOLINA,12/02/2020,"4,46",BRANCA
VISA COMERCIO DE COMBUSTIVEIS LTDA,27826287000160,GASOLINA,12/02/2020,"4,49",BRANCA
A.P.F. DE LIMA SIQUEIRA & CIA. LTDA.,03855694000137,GASOLINA,19/02/2020,"4,479",PETROBRAS DISTRIBUIDORA S.A.
CARLOS A FERRAZ DE LIMA - EPP,23485803000189,GASOLINA,19/02/2020,"4,479",FAN
COMERCIAL ALTO SANTO LTDA,10546745000104,GASOLINA,19/02/2020,"4,609",DISLUB
LIGIA MARIA BEZERRA DE MENDONCA,08623980000352,GASOLINA,19/02/2020,"4,54",BRANCA
POSTO DE COMBUSTÍVEIS BERNARDINHO E SILVA LTDA.,10395660000172,GASOLINA,19/02/2020,"4,58",IPIRANGA
RIBEIRAO COMBUSTIVEIS E LUBRIFICANTES LTDA,07604271000286,GASOLINA,19/02/2020,"4,629",PETROBRAS DISTRIBUIDORA S.A.
RODRIGUES E SILVA COMERCIO DERIVADOS DE PETROLEO LTDA - EPP,24979332000128,GASOLINA,19/02/2020,"4,47",BRANCA
SAO CRISTOVAO COMERCIO DE PRODUTOS DERIVADOS DE PETROLEO LTDA,17654293000123,GASOLINA,19/02/2020,"4,479",IPIRANGA
SOUSA COSTA COMBUSTIVEIS LTDA - ME,23162941000127,GASOLINA,19/02/2020,"4,46",BRANCA
VISA COMERCIO DE COMBUSTIVEIS LTDA,27826287000160,GASOLINA,19/02/2020,"4,49",BRANCA
A.P.F. DE LIMA SIQUEIRA & CIA. LTDA.,03855694000137,GASOLINA,26/02/2020,"4,479",PETROBRAS DISTRIBUIDORA S.A.
CARLOS A FERRAZ DE LIMA - EPP,23485803000189,GASOLINA,26/02/2020,"4,479",FAN
COMERCIAL ALTO SANTO LTDA,10546745000104,GASOLINA,26/02/2020,"4,609",DISLUB
LIGIA MARIA BEZERRA DE MENDONCA,08623980000352,GASOLINA,26/02/2020,"4,54",BRANCA
POSTO DE COMBUSTÍVEIS BERNARDINHO E SILVA LTDA.,10395660000172,GASOLINA,26/02/2020,"4,58",IPIRANGA
RIBEIRAO COMBUSTIVEIS E LUBRIFICANTES LTDA,07604271000286,GASOLINA,26/02/2020,"4,629",PETROBRAS DISTRIBUIDORA S.A.
RODRIGUES E SILVA COMERCIO DERIVADOS DE PETROLEO LTDA - EPP,24979332000128,GASOLINA,26/02/2020,"4,47",BRANCA
SAO CRISTOVAO COMERCIO DE PRODUTOS DERIVADOS DE PETROLEO LTDA,17654293000123,GASOLINA,26/02/2020,"4,479",IPIRANGA
SOUSA COSTA COMBUSTIVEIS LTDA - ME,23162941000127,GASOLINA,26/02/2020,"4,46",BRANCA
VISA COMERCIO DE COMBUSTIVEIS LTDA,27826287000160,GASOLINA,26/02/2020,"4,49",BRANCA
ALVARES E DUTRA COMBUSTIVEIS LTDA,19525053000154,GASOLINA,05/02/2020,"4,28",BRANCA
AUTO POSTO ROTA 232 LTDA,20379786000107,GASOLINA,05/02/2020,"4,348",BRANCA
D. LINDSAY LTDA,70080221000100,GASOLINA,05/02/2020,"4,299",BRANCA
LAURENZ LEOPOLD NEBL & CIA LTDA,11859444000101,GASOLINA,05/02/2020,"4,48",SETTA DISTRIBUIDORA
LIG COMBUSTIVEIS E SERVICOS LTDA,18080586000107,GASOLINA,05/02/2020,"4,34",RAIZEN
PETROCAL PETROLEO CAVALCANTI LIMITADA,12781233000824,GASOLINA,05/02/2020,"4,47",PETROBRAS DISTRIBUIDORA S.A.
R. L. I. COMBUSTIVEIS E SERVICOS LTDA,11762191000145,GASOLINA,05/02/2020,"4,459",RAIZEN
VITORIA COMBUSTIVEIS LTDA,05008930000105,GASOLINA,05/02/2020,"4,346",BRANCA
ALVARES E DUTRA COMBUSTIVEIS LTDA,19525053000154,GASOLINA,12/02/2020,"4,22",BRANCA
AUTO POSTO ROTA 232 LTDA,20379786000107,GASOLINA,12/02/2020,"4,298",BRANCA
D. LINDSAY LTDA,70080221000100,GASOLINA,12/02/2020,"4,299",BRANCA
LAURENZ LEOPOLD NEBL & CIA LTDA,11859444000101,GASOLINA,12/02/2020,"4,38",SETTA DISTRIBUIDORA
LIG COMBUSTIVEIS E SERVICOS LTDA,18080586000107,GASOLINA,12/02/2020,"4,29",RAIZEN
PETROCAL PETROLEO CAVALCANTI LIMITADA,12781233000824,GASOLINA,12/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
R. L. I. COMBUSTIVEIS E SERVICOS LTDA,11762191000145,GASOLINA,12/02/2020,"4,459",RAIZEN
VITORIA COMBUSTIVEIS LTDA,05008930000105,GASOLINA,12/02/2020,"4,329",BRANCA
ALVARES E DUTRA COMBUSTIVEIS LTDA,19525053000154,GASOLINA,19/02/2020,"4,22",BRANCA
AUTO POSTO ROTA 232 LTDA,20379786000107,GASOLINA,19/02/2020,"4,298",BRANCA
D. LINDSAY LTDA,70080221000100,GASOLINA,19/02/2020,"4,299",BRANCA
LAURENZ LEOPOLD NEBL & CIA LTDA,11859444000101,GASOLINA,19/02/2020,"4,38",SETTA DISTRIBUIDORA
LIG COMBUSTIVEIS E SERVICOS LTDA,18080586000107,GASOLINA,19/02/2020,"4,29",RAIZEN
PETROCAL PETROLEO CAVALCANTI LIMITADA,12781233000824,GASOLINA,19/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
R. L. I. COMBUSTIVEIS E SERVICOS LTDA,11762191000145,GASOLINA,19/02/2020,"4,459",RAIZEN
VITORIA COMBUSTIVEIS LTDA,05008930000105,GASOLINA,19/02/2020,"4,329",BRANCA
ALVARES E DUTRA COMBUSTIVEIS LTDA,19525053000154,GASOLINA,26/02/2020,"4,22",BRANCA
AUTO POSTO ROTA 232 LTDA,20379786000107,GASOLINA,26/02/2020,"4,288",BRANCA
D. LINDSAY LTDA,70080221000100,GASOLINA,26/02/2020,"4,299",BRANCA
LAURENZ LEOPOLD NEBL & CIA LTDA,11859444000101,GASOLINA,26/02/2020,"4,38",SETTA DISTRIBUIDORA
LIG COMBUSTIVEIS E SERVICOS LTDA,18080586000107,GASOLINA,26/02/2020,"4,37",RAIZEN
PETROCAL PETROLEO CAVALCANTI LIMITADA,12781233000824,GASOLINA,26/02/2020,"4,39",PETROBRAS DISTRIBUIDORA S.A.
R. L. I. COMBUSTIVEIS E SERVICOS LTDA,11762191000145,GASOLINA,26/02/2020,"4,39",RAIZEN
VITORIA COMBUSTIVEIS LTDA,05008930000105,GASOLINA,26/02/2020,"4,329",BRANCA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000123,GASOLINA,04/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000476,GASOLINA,04/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000557,GASOLINA,04/02/2020,"4,599",BRANCA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000638,GASOLINA,04/02/2020,"4,599",BRANCA
SANTOS IND E COM LTDA,23523384000122,GASOLINA,04/02/2020,"4,939",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000637,GASOLINA,04/02/2020,"4,939",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000718,GASOLINA,04/02/2020,"4,939",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000980,GASOLINA,04/02/2020,"4,939",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384001013,GASOLINA,04/02/2020,"4,939",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000188,GASOLINA,04/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000501,GASOLINA,04/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000773,GASOLINA,04/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805001150,GASOLINA,04/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000123,GASOLINA,10/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000476,GASOLINA,10/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000557,GASOLINA,10/02/2020,"4,599",BRANCA
SANTOS IND E COM LTDA,23523384000122,GASOLINA,10/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000637,GASOLINA,10/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000718,GASOLINA,10/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000980,GASOLINA,10/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384001013,GASOLINA,10/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000188,GASOLINA,10/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000501,GASOLINA,10/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805001150,GASOLINA,10/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000638,GASOLINA,11/02/2020,"4,599",BRANCA
V. MACHADO & CIA LTDA,06703805000773,GASOLINA,13/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000123,GASOLINA,17/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000476,GASOLINA,17/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000557,GASOLINA,17/02/2020,"4,599",BRANCA
SANTOS IND E COM LTDA,23523384000122,GASOLINA,17/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000637,GASOLINA,17/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000718,GASOLINA,17/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000980,GASOLINA,17/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384001013,GASOLINA,17/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000188,GASOLINA,17/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000501,GASOLINA,17/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805001150,GASOLINA,17/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000638,GASOLINA,18/02/2020,"4,599",BRANCA
V. MACHADO & CIA LTDA,06703805000773,GASOLINA,20/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000123,GASOLINA,27/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000476,GASOLINA,27/02/2020,"4,599",TDC DISTRIBUIDORA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000557,GASOLINA,27/02/2020,"4,599",BRANCA
PINHEIRAO COMBUSTIVEIS LTDA - EPP,07850106000638,GASOLINA,27/02/2020,"4,599",BRANCA
SANTOS IND E COM LTDA,23523384000122,GASOLINA,27/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000637,GASOLINA,27/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000718,GASOLINA,27/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384000980,GASOLINA,27/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
SANTOS IND E COM LTDA,23523384001013,GASOLINA,27/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000188,GASOLINA,27/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000501,GASOLINA,27/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805000773,GASOLINA,27/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
V. MACHADO & CIA LTDA,06703805001150,GASOLINA,27/02/2020,"4,93",PETROBRAS DISTRIBUIDORA S.A.
PIPEL-PICOS PETROLEO LTDA,07483266000181,GASOLINA,03/02/2020,"4,75",SABBÁ
POSTO P. DA SILVA LTDA - ME,07217234000134,GASOLINA,03/02/2020,"4,879",PETROBRAS DISTRIBUIDORA S.A.
CASAS DO JOSE LTDA,01049424000294,GASOLINA,04/02/2020,"4,85",BRANCA
IRMAOS RODRIGUES E SANTOS LTDA,04085470000156,GASOLINA,04/02/2020,"4,87",PETROBRAS DISTRIBUIDORA S.A.
IRMAOS RODRIGUES E SANTOS LTDA,04085470000237,GASOLINA,04/02/2020,"4,879",PETROBRAS DISTRIBUIDORA S.A.
IRMAOS RODRIGUES E SANTOS LTDA,04085470000318,GASOLINA,04/02/2020,"4,87",PETROBRAS DISTRIBUIDORA S.A.
NOVO DERIVADO DE PETROLEO LTDA,10829312000247,GASOLINA,04/02/2020,"4,97",SABBÁ
PIPEL-PICOS PETROLEO LTDA,07483266000262,GASOLINA,04/02/2020,"4,8",PETROBRAS DISTRIBUIDORA S.A.
POSTO UNIAO VALE DO GUARIBAS LTDA,07252522000120,GASOLINA,04/02/2020,"4,899",PETROBRAS DISTRIBUIDORA S.A.
IRMAOS RODRIGUES E SANTOS LTDA,04085470000156,GASOLINA,10/02/2020,"4,87",PETROBRAS DISTRIBUIDORA S.A.
IRMAOS RODRIGUES E SANTOS LTDA,04085470000237,GASOLINA,10/02/2020,"4,879",PETROBRAS DISTRIBUIDORA S.A.
NASCIMENTO & BATISTA LTDA,19437024000130,GASOLINA,10/02/2020,"4,84",BRANCA
PIPEL-PICOS PETROLEO LTDA,07483266000181,GASOLINA,10/02/2020,"4,75",SABBÁ
PIPEL-PICOS PETROLEO LTDA,07483266000262,GASOLINA,10/02/2020,"4,8",PETROBRAS DISTRIBUIDORA S.A.
PIPEL-PICOS PETROLEO LTDA,07483266000343,GASOLINA,10/02/2020,"4,73",BRANCA
POSTO P. DA SILVA LTDA - ME,07217234000134,GASOLINA,10/02/2020,"4,879",PETROBRAS DISTRIBUIDORA S.A.
POSTO UNIAO VALE DO GUARIBAS LTDA,07252522000120,GASOLINA,10/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
REDE BOM & BARATO LTDA.,08837631000171,GASOLINA,10/02/2020,"4,7",BRANCA
IRMAOS RODRIGUES E SANTOS LTDA,04085470000156,GASOLINA,17/02/2020,"4,87",PETROBRAS DISTRIBUIDORA S.A.
IRMAOS RODRIGUES E SANTOS LTDA,04085470000237,GASOLINA,17/02/2020,"4,879",PETROBRAS DISTRIBUIDORA S.A.
NASCIMENTO & BATISTA LTDA,19437024000130,GASOLINA,17/02/2020,"4,84",BRANCA
